id,username,joinDate,karmaPoints,isPremium,favoriteGenres
49698323-28c2-4a13-9599-bd2861942a3b,yorksarah_4927,2025-08-08,18953,True,Platformer;Horror;Shooter
daabbf31-9009-4968-96e4-9c6fcbfcf2cc,enewman_1106,2024-07-03,41241,False,Horror;Action
3b67bcaf-ab15-480b-b5d1-48f5f2023643,kingjames_4880,2025-09-26,48324,False,Sports;RPG;Adventure
f9c2dea7-ea6d-4cd2-916a-ea5e2ac3effe,wlynn_8383,2023-10-25,5037,False,Shooter;Adventure;Horror
90d5f5e0-d059-4010-9422-7e0574d4ffbf,craigharvey_4703,2024-02-03,18036,False,Platformer
ca70f3d3-5486-4768-98df-f48311265e9f,todd59_1927,2026-01-27,39572,True,Fighting;Sports
5abaca62-987d-47c5-9faa-7ac8b33b3163,heather29_6158,2025-09-05,11494,False,Sports;Adventure
cc2861d4-e063-463c-8f46-53fcefc21a9d,lindsey62_8740,2023-04-16,2168,False,Adventure
2d907d66-21ba-49e3-90b1-7687ac64aeee,john36_9857,2024-06-11,10102,False,Racing;Strategy;Sports;Adventure
e760a628-2ad0-4753-9aea-be42c162f8fa,dennis57_3554,2025-03-28,37863,False,Action;Fighting;Shooter
8cc9fd0e-163c-4164-b575-29edf67861b2,thoward_2000,2025-05-04,3442,True,Sports;Shooter;Platformer;Simulation
bf03fba2-66bc-453b-9de4-58fc70ab73ac,thompsoncatherine_3928,2024-06-17,24890,False,Sports;Shooter;Adventure;Simulation
a1527542-08f7-41fb-baea-4ac7f436bd9c,patriciagonzalez_7222,2025-12-07,777,False,Racing;Fighting;Puzzle;Simulation
581bd08c-2047-4883-a901-a2cedbf71e55,lunapatricia_772,2025-06-04,6380,False,Racing;Horror;Shooter
92870f16-8720-4756-9eca-d645a768f46c,hessbeth_5588,2025-10-11,17716,False,Shooter
93ed1954-deef-42f8-8997-61057ae9991f,rebeccaarnold_9671,2025-07-31,25634,False,Platformer;Fighting
69ee2923-7520-4db9-8d01-d3cf6cb54853,jvaldez_9745,2024-10-28,12774,False,Puzzle;Simulation
67400925-40b7-434a-8071-51179b2d2318,xwalker_273,2025-10-10,44092,True,Action
7e3b6d59-7658-41b5-8130-32ef1525e956,dennis88_6837,2023-08-27,6402,False,Puzzle;Strategy;Shooter;Horror
a6ab0e5b-fb81-4b05-b854-ef7c419e6e95,acox_3263,2026-02-01,2230,True,Action
480ba60b-8af8-4381-8da9-b2f828fa69de,melaniedrake_9834,2025-11-17,43031,False,Horror;Fighting
9d468652-bbb1-4a9a-b296-a5fa4818e37e,katherinetaylor_2095,2023-12-12,46404,False,Horror
bf1ced1a-a89c-4ce2-b91c-8b5c2bcf4b55,ashleyknight_2228,2023-11-22,24638,False,RPG;Adventure
cfe4868e-59d4-4ec3-901d-e415fb1bb166,ccrosby_4250,2024-03-13,19304,False,Fighting
5cbfff4d-4630-4fe6-9e37-5b5959c88d87,qhall_7529,2024-11-02,18113,False,Shooter;Adventure;RPG
bacc638a-e78d-4af4-b3a9-3c901d77cc89,bradclark_4643,2024-10-21,4088,False,Action;Shooter;Fighting
9e73ab8b-df95-49a6-8e3c-562042408085,dharrison_3015,2023-06-20,28873,True,Horror;Racing
43e82adc-5b44-48d2-a813-46d22e372697,hoopermario_3023,2026-04-06,42302,False,Simulation;Racing
57c19831-ee3c-4a8e-b54c-9f4125a05463,mary49_3678,2025-08-01,40236,False,Platformer;Shooter;RPG;Action
d7023806-11ea-47c5-b875-bfd9b1f07b9c,nicholasgray_1294,2025-10-07,4614,False,Sports;Action;Platformer
c396eb4c-b680-45d9-9562-8cb14936d16e,blacknicholas_2538,2024-03-20,42786,False,Fighting
12f2d621-a49c-4b6d-9bf0-bc0c4f3ce52b,wgomez_6497,2025-05-04,17461,True,Racing;Horror;Action
52848f5a-68c1-43f3-a4eb-2ae059c58f43,aeaton_8544,2025-05-27,46373,False,Sports;Racing;Fighting;RPG
cddaa8c0-01b0-42b6-bc10-539b82ac3d21,scotthall_8949,2025-06-16,14801,True,RPG;Horror;Simulation;Puzzle
77136524-0a9d-4fa6-9aa5-049458f1b4ee,jason22_5563,2024-10-22,44684,False,Fighting
10839bed-3ce8-47b4-8fa2-b9952f8caaec,guerrerorobert_1585,2024-09-02,23943,False,RPG;Sports;Shooter
1dc5c698-bee5-47e0-a304-960555bc37e1,olsontimothy_3427,2024-03-01,11574,False,Fighting;Strategy;Shooter;Racing
3e34e0c2-823a-4da2-9d63-5e9c14d2600a,deborahjenkins_1849,2024-04-21,41328,False,RPG;Fighting;Sports;Strategy
5c2e06c6-4cd1-4595-abc9-ffe3336b369b,andersonbrittany_2392,2023-11-04,2339,True,Sports;Racing
57f461e0-2361-4c08-860b-331f0d1fe3cf,macdonalddylan_1132,2023-12-23,35425,False,Simulation;Sports;Action;Horror
7c3c70f0-4802-493f-8712-9124634ca7af,sandra86_5658,2025-10-26,3673,False,Racing
273b2fa5-a64a-454c-8f13-c74b0185c993,johnsjessica_2036,2024-06-22,13872,False,Fighting;Simulation;Adventure;Strategy
397189fb-2858-4d66-ac50-6a3c61f249a2,robinsoncatherine_1280,2025-04-10,2416,False,Fighting;Action;Sports;Platformer
d106c3f9-5551-450d-972e-5e9d60b3b2c8,ajackson_4076,2025-10-28,45960,False,Adventure
d15c99dd-a150-4719-87a6-391bfb11ebd3,laurahoover_918,2024-01-16,20141,False,Sports
dd82ce48-09f4-4cc9-af8c-44ac567e792b,gary57_2896,2025-10-21,38734,True,RPG
2bcfb2d6-6bdb-4ae3-8230-6d1dd4820038,hallpaul_8245,2023-09-24,38992,False,RPG;Strategy
44d3740b-6c03-47d0-8503-a8185a3cf764,harrismichele_7083,2025-05-31,22108,False,Puzzle;RPG;Horror;Simulation
3504dbc7-87cd-4bb6-bf27-c30503dbf258,mserrano_2350,2023-09-05,21075,False,Action;Horror
c915228d-f99a-497a-94f6-a621401fae66,thomasmendez_2941,2023-06-08,21987,True,Adventure;Racing;Platformer
7b3f2af6-74c8-44e1-8627-c561a39185ef,davisdonna_6160,2025-11-01,36268,True,Horror;Action
66b48115-db6c-40d0-806a-4c0570e0627b,princekimberly_2285,2026-01-11,6551,False,Adventure;Action;Sports;RPG
c0604103-67f6-4ecb-995d-c4769cc0fc32,xboyd_204,2023-06-15,473,True,Platformer
56a5d87e-f800-4a11-9d92-775aaf57448c,zperez_9827,2025-04-26,18594,False,Platformer;Adventure;Strategy;Fighting
f9b992f8-57e1-4e48-b59a-cb5a4538818e,zbell_4539,2026-03-26,34281,False,Adventure;Horror
f22ca8e1-97f1-41e0-b236-585b097fc0b5,colemanjonathan_716,2024-04-04,39077,True,Horror;RPG;Shooter;Puzzle
4d3c489a-1b8a-4345-8e28-735e344b8e37,campbellnancy_6961,2025-01-02,299,False,RPG;Simulation
060ab38b-644f-4610-bd0f-9ef9d9aba884,jacob09_1667,2025-06-28,40561,False,Sports;Fighting
942291ff-84c3-4d0c-af6f-272ad932119b,meyernicholas_3509,2024-02-22,18115,True,Adventure
bb4c26ac-e67b-40be-bbf8-85879fa7689b,robert12_7872,2025-01-29,32605,True,Action
6d1ee0a6-4849-45b9-8e53-3d0b7304a503,jose86_6066,2025-09-02,18681,False,Puzzle;Horror;Sports
330ea86f-7e6a-42c3-b1e4-7db758350ca4,cheryl63_809,2025-01-09,6843,False,Adventure;Action
f3ce337b-fb83-444a-9198-b8b21a93f0a2,jwhite_8047,2025-08-18,33744,True,Platformer;Sports
8c58f53b-2fa1-4a26-83c7-6a73e454dbb1,tking_9810,2025-09-22,37995,False,Platformer;Fighting
4a80d7f4-e5ab-4119-bfd5-61fe3ee3f589,kim62_5436,2026-01-27,15077,False,Strategy;RPG;Platformer
9df01e7b-bc47-449a-91af-cb8c6760895a,adkinssean_6859,2026-03-30,13104,False,RPG;Sports
54b78c26-a8ba-4ae5-b7e9-29fe346914c6,craigromero_9686,2024-09-15,31746,True,Adventure;Strategy;Horror;Sports
cb2eeb62-71bf-424d-a118-e27379ef07d1,martintamara_3017,2023-04-17,25384,False,Platformer;Strategy;Puzzle;Shooter
ad6994fe-de1a-474f-9946-28dd5fc6e43c,morrowthomas_3413,2025-10-27,22012,True,Shooter
47e190fc-5ed9-4495-bc00-925293f19eca,qdavis_2336,2024-03-18,7281,False,Racing;Adventure;Puzzle;Strategy
024b40a4-9df7-4b4c-92dd-55b922733e89,christopher06_4935,2024-12-21,39559,True,Horror;Simulation
66cd4192-cd7b-4aed-a1e0-2ebbd6bd140c,jennifer90_3863,2024-01-06,5667,False,Strategy;Horror;Sports;Fighting
3b77853c-d041-477e-9ae7-bed6f0aa8a2b,mgonzales_4673,2026-01-23,950,False,Strategy;Puzzle
6e2fc7ff-27d8-4aba-aa7c-a703cb357aa2,james98_7214,2025-06-18,37975,False,Horror;Action
bb2fc783-cc47-42e7-8e8b-30bb901f2c87,christinacraig_6944,2024-10-18,2898,True,Platformer;Simulation;Action;Racing
aaf0ba9c-fb69-4454-949c-763425c98e54,dianacantrell_8801,2023-08-21,25842,False,Sports
f3c56328-8a35-497d-8608-b3d775a6e68b,kimberly56_8214,2024-12-28,15762,True,Platformer
3d094d12-59a7-4781-98f2-f2876aa0ad83,aprilmclaughlin_6762,2023-07-24,14287,True,Strategy;Fighting;RPG
ae13bbc9-eda3-4c1d-8f9a-375c793df441,dunnjessica_360,2025-08-24,31443,False,Platformer;Sports
381b282f-bb2f-4995-982a-95f11d2a6b30,michael43_9445,2025-11-05,48974,False,Sports;Adventure;Racing;Fighting
abad1c6c-c37e-498a-81c7-5d00ed20caee,shawnpowell_6168,2023-04-16,41078,False,Fighting
f5797680-56f3-4128-bbef-a579347687ea,gregory81_1258,2025-08-23,25223,False,Simulation;Action;Shooter
79d22e79-8c54-444a-917e-1a265ecc6c51,gordonmatthew_7077,2023-10-07,49341,False,Fighting;RPG
86cf736c-207d-4bde-b3e8-d03f94896d68,nancy94_5600,2026-03-22,48218,False,Action;RPG;Racing
c95b75e4-7142-46f0-9e82-63d1c0a258f1,kchurch_6089,2025-04-29,30497,False,Puzzle;Adventure;Simulation
ebb31d53-6c74-4021-b1f2-24de4ff9539e,katherineali_1197,2025-03-21,36749,False,Adventure;Puzzle
bbbe7ebe-7ffc-4805-a6cd-c7b9f15bee91,bmosley_4009,2025-04-26,35365,True,Platformer;Horror;Strategy;Fighting
3d8f2fc3-139d-44c8-9043-e1a4d648d864,scottpatrick_5350,2024-03-16,23115,False,Shooter;Action;RPG;Puzzle
c035b4dd-eec5-4d50-b5ab-2018ca874503,laurengutierrez_5756,2024-10-08,29649,False,Sports
7b59429f-4b73-4275-81c4-837e735162c1,haynesjose_8814,2024-06-28,44453,False,Sports;Horror;Puzzle
d08071fd-cb57-41ec-8f27-488d7c8f2970,rosskaitlyn_1175,2024-09-21,12343,False,RPG;Platformer;Racing;Adventure
a7655a42-ce42-40be-a4e0-d9dbd868dafc,spencergregory_4824,2024-08-08,5042,True,RPG;Adventure;Sports
22822562-c99d-42bd-b023-07170be25894,jeffery94_2565,2024-01-17,13386,False,Shooter
39daa2e0-98f1-4c4c-b77d-5ded0d7cf4dc,victorgonzalez_6924,2024-04-19,44721,False,Sports;Puzzle
5fa4df63-1208-430d-82fd-2cd5353c48b3,jamie33_6983,2025-11-24,29088,False,Shooter
8c72fa1c-0dfc-4f99-a664-aa825790f13b,eric11_3197,2023-08-08,4125,True,Simulation;Fighting
7090cda1-693e-4099-897e-8941ac13886a,waustin_5603,2025-07-28,26980,False,Sports;Horror;Simulation
559e347b-5d20-41b6-a1c6-341ae1c4c40f,charlesnathan_9086,2024-08-10,29180,False,Shooter;Adventure
01528d5e-a4f6-4fb9-ba99-6105df5b18b2,kvillanueva_4359,2024-06-08,14862,False,Action;Adventure;Puzzle
26762488-371c-473c-821c-38af1c4121d1,wwhite_4759,2025-06-11,29879,False,Platformer;Simulation
fdc43e4b-30bf-450d-a5eb-38dac1d24b74,raymond92_4773,2023-07-02,11945,False,Adventure;Strategy
5ed1c57c-2af6-42cf-ad6b-f1dfa439acf6,imendoza_2015,2023-05-29,2696,False,Sports;Shooter
d4319f45-8b90-4dd8-8e88-80574160196a,phillip27_6156,2023-10-12,12091,False,Fighting
0df2270c-6581-4f35-a8af-eb1a00808274,astewart_5292,2023-04-27,22534,True,Simulation;Adventure;Platformer;Shooter
16115e18-4ec0-4110-8643-2fac4f0f82aa,nicolasgarcia_2090,2024-10-21,1633,False,Adventure;Sports;Puzzle;Platformer
9f9e1d95-6f8f-4a66-a682-45a95178f856,jacob43_170,2024-05-31,48398,False,Fighting;Shooter;Sports
2ac3b607-a338-4501-8433-3ec17014a8c1,vmullen_4848,2024-10-28,49424,False,Horror;Sports
72a790cb-6221-4dcd-8b02-670e2bc9b81f,victorclark_5649,2026-04-01,45163,True,Action;Adventure;Simulation;RPG
3209c5e6-e519-472e-b6b8-b4a88452edbb,michael64_5147,2025-03-09,1625,False,Sports;Puzzle
e998d034-b767-42cf-bc07-5582b4ce5305,ashleykrause_1615,2026-03-09,21388,True,Horror;Simulation
2ea7886f-a48a-4e9e-bd1a-b179040c7b44,lisale_3739,2024-04-09,18214,True,Simulation
9216804b-5112-4077-a6f7-8bddfeb5deef,mchase_7398,2023-11-21,44372,False,Simulation
017d1af0-b131-42c7-880d-43439e556ed4,thomassmith_6562,2025-01-22,12743,False,Fighting
8f874d75-1949-4d79-93d1-f366642191cf,otaylor_6015,2025-06-20,26054,True,Puzzle;Racing;Platformer;Action
a06bad3a-ed41-49b1-aa78-ddedfc1ff2f0,kristen44_4763,2025-08-29,22604,False,Simulation;RPG;Strategy;Sports
de48c898-5331-4530-8eca-3d8cdcf57acc,rosshannah_6909,2023-07-11,28999,False,Platformer;Racing;Adventure;RPG
70bc505d-9506-4d58-9e30-6d51900f7cb9,lisawoods_2453,2025-12-12,13617,False,RPG;Horror;Racing
f77a1ef2-536a-4bfa-9278-e7577c9dd026,colematthew_1549,2024-10-20,433,False,Racing;Adventure;Simulation
53406610-e5ba-46dd-82b3-007f0aee2111,ann45_7671,2023-05-09,46546,False,Strategy;Adventure
72ad4553-e086-45dc-82e9-e5e03d76446c,rmartinez_6354,2025-11-04,18970,False,Shooter
c4d5a63f-1551-4e8a-addb-e9f2914cd14d,barbarasantos_9688,2025-07-23,19917,False,Strategy;Action;Fighting;Adventure
d1de7428-1c85-4c60-93e1-b9be3f15c906,tiffanymitchell_4403,2024-08-26,19671,False,RPG;Fighting;Shooter;Racing
cf99cb75-20f7-44bc-90c4-1aa04cebb2d5,champton_3038,2023-08-08,32236,False,Action;RPG
f5565d46-261b-42cf-9d78-c84f6a8b28c0,daustin_4641,2025-12-15,32312,False,Horror
6b766059-95dc-4b77-8f69-057d6047675a,mirandadavidson_6027,2024-09-14,38080,False,Shooter;Fighting;Sports;RPG
c88aea9f-544e-49c9-86e7-d5deb7a6da6c,kwelch_6214,2024-12-27,33588,False,Shooter
3ebaec9e-3d76-4458-8a97-0faca19b355c,millermatthew_2768,2024-08-07,38119,True,Sports;Adventure;Puzzle
b552a7e3-395c-4037-b63a-131b9201e97a,denise49_2775,2026-01-04,3466,False,Fighting;Puzzle;Action;Shooter
736ad37d-ae09-4f68-a63b-46ad216b0547,cnelson_4878,2024-10-24,34708,False,Simulation
34f70936-3106-499c-acde-75ea3c214f8a,lgutierrez_3275,2023-05-14,41158,True,Horror
872666c7-cbaf-4124-b270-d40f431730c1,jessicastanley_2838,2026-04-01,35632,False,Fighting;Shooter;Platformer
8dcdb23b-d1d7-49f6-aa63-d56b7a42ffdf,clarkrandy_6039,2023-09-04,6280,False,Adventure;Action;Platformer
b04dbc53-6e91-4468-8a15-080c8b68f81d,zunigathomas_8589,2023-07-01,18442,False,Racing;Puzzle;Adventure;RPG
032273f6-1f7a-4169-9030-db842d995945,wisealexandria_3669,2023-08-16,10128,False,Simulation;Horror
2115396c-90b5-44f9-9d70-0a7bb92ce057,bakereric_8712,2026-01-20,34871,False,Racing
02f94268-ee53-4fc5-8f9e-742ea6a7ff46,pparker_7644,2024-06-23,5006,True,Action;Sports
c23728c4-3a91-4df7-bd57-aaf1421b73c5,isims_5805,2025-07-05,20419,False,Sports;Horror
059666f4-99c2-49b1-81aa-164d16959a97,anthonyalvarado_8670,2024-08-26,22416,True,Action;RPG;Strategy
db306302-5abb-4c2b-8ce5-46979406241f,imcdonald_2208,2024-06-05,45497,True,Shooter;Adventure
64119d3a-ffac-4d86-84b5-e832dcd1cd3f,staylor_3538,2025-07-24,8533,False,Platformer;RPG;Fighting;Action
5327e3a4-0f86-4e7c-947f-b9320ada7e9d,brittanybryant_8034,2025-12-21,49632,False,RPG;Action
c38c4c28-cfff-4d11-b495-9d56afc796a1,omills_8512,2025-07-16,38874,True,Shooter
ae4db8b3-f334-41e5-aec6-182359ad4850,regina78_809,2024-03-26,4341,False,RPG
d9f598dc-104d-4736-9630-4c4a01623a1b,ramosmichael_2128,2024-05-16,39439,False,Adventure;Fighting
8b1c7c5e-4888-4132-9112-50bc8eba867f,kevinsmith_5859,2023-11-06,1917,True,Horror;Puzzle;Fighting
8aa00ce0-a6ee-4ddf-aec9-d9c25604c0d0,justin80_2730,2026-03-12,32809,False,Simulation;Horror
e1d7bd44-be85-459c-924a-b250760ac437,earroyo_1219,2024-07-17,6494,False,Simulation
da887e61-66d3-4f8e-a762-fb7f6db96063,cannonlauren_3655,2025-10-22,46911,True,Adventure;Simulation;Action
85637e8c-fdaf-43c7-a670-1a2f1fbb0fd4,laurakelley_1716,2024-01-26,14025,False,Puzzle;Horror;Adventure;Sports
112deb06-52d5-48e8-9b7b-00e6f8f24286,bkhan_1858,2024-12-12,11852,False,Racing;Strategy;Simulation;Fighting
4b51b1cc-5a1a-44f9-b5ab-0add8d9873fb,frankmclaughlin_6777,2024-12-04,7395,False,RPG;Sports;Platformer
48475882-cc11-4b8b-a3d3-db93e5edc022,fwalker_8615,2025-01-23,8907,False,Platformer;Shooter;Simulation
56db0d1d-732a-42b5-9716-bec84a978342,zacharymarsh_765,2025-11-16,5390,False,Racing
98388f4c-3a78-43dd-a817-9177f269e7f5,justin84_4746,2025-01-09,29946,False,Fighting;Sports;Strategy
f7ea4747-4948-4438-872f-c9e124d166de,melissawhite_9175,2024-07-01,26691,False,Strategy;RPG;Sports;Puzzle
95b570e5-e5c1-4df3-9bb7-0ccbdc6bce2d,walshchristine_3037,2024-06-04,837,False,Fighting;RPG;Racing;Sports
50963312-919b-498d-87ca-4b1d59bc4e4d,blopez_8663,2023-12-01,43158,False,Adventure
96a7deca-5c57-423b-950b-5eb060c56a2f,bookerandrew_6568,2023-09-14,26255,False,Platformer
a2161d3b-ba8b-4cb5-943c-e0abbecf060c,joseph70_2864,2024-04-04,4240,False,Puzzle;Strategy
99b1d657-6875-4bec-9167-702ade0183bf,hernandeztristan_9847,2024-09-21,26495,True,Platformer;Sports;Shooter;Horror
14dd04c1-f854-411b-a6f0-b36be9dbc524,zcollins_6657,2025-05-22,23337,False,Sports;Simulation;Shooter;Adventure
5be265a2-c3ce-463f-bee4-9dcec1340cf6,steven05_7548,2023-08-11,7080,True,Sports;Strategy;Adventure;Action
1cb42c87-f38c-4ac5-9133-169fa3ecb1cc,brianrowe_1731,2023-07-28,48352,True,Sports
ddb66c57-291b-4071-814a-f23d0775ca88,qwhite_538,2024-11-21,11737,False,Adventure;Shooter;Horror
a1dfe731-1e2a-4099-bbcc-841f8f7cfbdd,martinezkayla_1678,2024-04-29,49818,True,Sports;Strategy;Shooter;Platformer
a6e29f29-9c8a-46a8-a71c-1b3fca69306b,cwise_8132,2024-04-26,33082,False,Simulation;Platformer;Action
48833441-d30a-4868-8f35-094d993c40a0,gonzalezjill_617,2023-09-01,28207,False,Racing
d14168b4-d689-462a-9906-33056099aa46,thomasmaldonado_7474,2024-08-05,20614,False,Sports;Action;Fighting;Adventure
55b36b91-8b15-4ee6-aeed-3819a48f06f7,eric08_9220,2025-06-26,43215,False,Platformer;Adventure;Sports
feab1ab6-b87f-44f1-82ec-80382ad48fd1,kingdanielle_7156,2024-02-11,8813,False,Sports;RPG;Horror;Platformer
ad5e3d23-45ce-48ec-b1ca-d153932a7e7b,paige31_9173,2024-04-09,44916,False,Sports;Simulation;Adventure;Fighting
b3bcb996-6a36-4bb9-a44e-08d3d52a81b3,knguyen_1013,2024-06-10,25649,False,Horror;Fighting;Puzzle;Shooter
60f2cf3e-02c2-4e40-a60f-7cb461933b8f,fosterjohn_5350,2023-06-13,4025,True,Adventure
856d3a53-ca7a-49c4-a290-42d9f9fefe74,jbarker_6103,2024-11-05,22863,False,Fighting
e31adc46-14c5-4654-a560-c863cc9534e9,wrightvincent_5691,2026-03-09,24941,True,Puzzle;Racing;Platformer
9c8b923e-a229-4934-bba5-93f56fe3ce9f,sarah00_1024,2024-10-12,43335,False,Fighting;Shooter
68f9536f-5187-48ee-8163-03bcd1610261,jacquelinemoody_9808,2023-10-21,5566,False,Shooter
033e9b1c-f1a4-4c67-82f8-ceb70f0caeee,jhall_1975,2026-01-04,22124,True,Action;Sports;Racing
995109b4-79ae-413d-8e6a-d5bba57d0599,linda73_9406,2023-05-12,33735,False,Action;Sports;Horror
852d873c-9ddc-46b8-a54c-38cd2345428b,ihoward_464,2024-05-02,20743,False,Puzzle;Horror;RPG;Sports
0d96e41d-08e5-4715-a2fd-347298cc9d88,washingtonsamuel_1739,2024-07-09,45276,False,Sports;Simulation;Puzzle
7b6a86de-ae53-441b-9770-972b2c9439db,llopez_2830,2025-07-31,40293,False,Strategy;Sports;RPG;Simulation
672f6529-3a43-4fde-ad15-f659d1431a9a,mario74_3607,2025-10-25,18832,False,Horror;Racing;Strategy
4c9eb61e-e41d-45ba-861d-1d38720a16ad,caseymoore_1606,2024-07-11,47035,False,Horror
c3f83f0f-4ef3-4cf1-9d2a-8ab8d4312969,amber70_5618,2025-12-25,17915,True,Racing;Strategy;Puzzle;RPG
a5eef494-75a1-41c3-b2d0-d2b065daa192,bgross_5045,2025-11-26,33072,False,Fighting;Simulation;Puzzle;Strategy
5000285a-4c75-4fef-8057-e5ea54b6fc92,kimberly35_6888,2023-07-16,26365,False,Fighting;Simulation;Adventure;Action
81049830-702f-45c2-893c-44389a476d4d,rlee_8557,2025-05-20,12225,False,Fighting;Sports
3bf6dfaf-fc3f-4f9f-b590-1befc1658e36,chloemorris_4489,2025-12-29,41807,False,Horror;Fighting;Action;Simulation
f12fdfac-2771-4e10-a94d-c1bdc41b6f34,daniel81_3387,2023-06-16,23873,False,Adventure;Fighting
fcd09add-7741-4945-80ab-1645754285ba,gregoryjohnson_5019,2023-09-22,28533,False,Fighting
1b240194-4c0a-4e06-8284-e58f6ac68918,clee_3435,2025-09-12,27029,False,Fighting;Adventure;Shooter
195c4a81-2fef-4048-81e9-55492c158d90,hbarrett_9950,2025-12-03,15475,False,Adventure
2e64e357-5061-4f26-a7f8-0b8e1d0a6e30,brandon39_3244,2023-07-28,1815,False,Sports;Platformer;Simulation
9e439f33-f92e-482d-a786-700213f081b2,conradjason_7245,2025-05-11,27657,False,Strategy
d8b1472c-3178-4796-a9f3-ef1e993d9df3,mcdonalddanielle_2710,2024-10-20,17872,True,Shooter;Fighting;Simulation
60b274bb-bbc1-4b7f-ba73-601d2a590fae,yshort_2983,2023-07-08,42224,False,Action;Platformer;RPG;Puzzle
ef05f93a-de9c-460a-998d-9313748c343c,allison14_9956,2023-08-08,19528,False,Puzzle;Fighting;RPG;Racing
89398bfe-bee4-447e-8563-4613892983f4,susandavis_2402,2024-04-01,15469,True,Simulation
08675451-b168-4e2c-be0a-33d90ce62547,hlopez_9609,2026-01-23,34423,False,Strategy
91d1329f-66f0-40ee-9a40-31be16f34792,ashleymeza_9927,2025-08-23,8013,False,Puzzle;Horror;Racing
275acb26-9bbb-4b7c-a9b3-2bef1e827704,xreese_3965,2025-12-26,27713,False,Adventure
d0df24cb-8bb9-4233-98a3-59a0db5e31b5,emily61_3607,2023-12-24,17992,False,Horror;Action;Sports
be8aaac5-cc72-4f87-9953-c1bd3766f3fe,andreawagner_8840,2026-01-24,24556,False,Puzzle
f7fbf78d-1257-4d26-9a62-827815a529d9,amandagreene_9041,2024-10-07,27772,False,Shooter;Adventure
4793741e-730f-47bc-80d2-88ad7cbbbcf2,andrea55_6047,2025-01-08,31144,False,Action;Fighting;Horror
6a52fea3-f2bd-4e0d-861a-890f8bef19bc,umckenzie_670,2025-11-09,48460,False,Platformer
92171b41-426c-4e18-a8ce-217072f31fe7,annalewis_4026,2025-08-10,16579,False,Fighting;Puzzle;RPG
a53ab9cc-b1fc-4c1f-b08e-a8a0085378aa,michael77_8863,2024-12-15,15491,False,Action;Racing;Shooter;Horror
871742be-63c4-458b-8b5e-46ceb7c9fff7,barbertonya_1578,2025-10-20,49588,False,Adventure;Sports
d0ba2f34-693d-4e3e-9b07-235f734643c9,holmesvictoria_5296,2024-07-20,42233,False,Shooter
9001bf04-1532-4c7b-989e-ed7dd45ac073,evansjeffrey_1412,2024-08-10,32223,False,Puzzle;Racing;RPG;Adventure
f218ffff-bbc7-4769-970e-2613fee709ca,ingramsherry_4375,2024-06-10,33183,True,Horror;Simulation;Puzzle;Sports
0c8ac8f2-f318-4ca3-aee1-1d63f32ee62c,clintonstevens_548,2023-12-07,49936,True,Fighting;Sports
c8af68e2-8821-4943-a032-dcdb08eedee3,josephpreston_2329,2024-05-01,201,False,Puzzle;Horror;RPG
a1b68c11-523a-4a8b-a5da-f3ba9d21bd14,jonathanevans_1915,2025-09-11,10343,False,Horror;Fighting
7fe4de2c-2967-4dfa-83ff-3bf34079ec39,ncarroll_6822,2023-08-06,20932,False,Shooter;Adventure
5af45e77-ff8b-4dc5-a126-1cc6f5109abb,laura27_9816,2026-03-15,21468,False,RPG;Racing
b3bec54f-cd62-4deb-a722-a81af2eac3a1,larsonkevin_6122,2025-09-20,11920,False,Horror;Strategy;Action;Platformer
a80e7f20-d356-4fac-8fdd-bbe99b636225,dmiller_9250,2024-09-09,42408,False,RPG;Sports
401086e2-275b-4dd8-9afa-b00e21f8007e,nichole66_3348,2023-10-13,17156,False,Action;Racing
280aa5aa-01d1-49fe-9944-ace20e9e69e0,julieatkinson_7127,2023-04-26,39347,False,Puzzle
1013d10e-78ac-4867-aa62-b2e13897ed5f,hbrown_2887,2023-06-11,37174,True,Sports;Fighting;Platformer;RPG
675d1da2-bc1d-4a7c-bc6d-9688e85bc81e,amber25_3777,2025-05-28,46764,False,Shooter;Sports;Racing
55f565f2-5e7d-43b8-ac7a-65a66bc06ec6,ericnunez_2233,2024-12-09,28266,False,Shooter;Fighting
24dcd093-62cd-468d-b04a-a761bf1ea456,kmullins_3202,2025-06-01,27415,True,Action;Shooter
91b1a605-6792-4744-a11f-903393aa1f50,walkerkeith_4389,2024-12-11,15432,False,Puzzle;Horror
2264c32e-ca6e-4ebd-945c-046cbf2b9503,davidmiller_7606,2025-09-12,5618,True,Puzzle;Racing
3dcc9a76-8071-4666-a6d3-4f1dca9637f1,kelleyjose_3576,2024-12-18,46749,False,Platformer;Horror;Shooter;RPG
53eafb16-25f6-46d9-87d4-56c9924c0499,iayala_1661,2023-11-04,36503,True,Strategy;Sports;Puzzle
1b70f47b-fa62-4557-a294-26fff1ad23e7,fhansen_9901,2024-12-13,46502,False,Action
cfa40e7d-5ee8-400b-8e10-367069ff3aa8,annshea_4255,2025-07-01,33065,False,Racing;Fighting;Puzzle
629c7422-828d-4187-9892-b6e72085165e,johnadams_2266,2025-02-05,36671,True,Shooter;Adventure
24a834a0-e376-4cbe-a118-25a8bcc80b52,gail91_8353,2023-09-30,32298,False,Adventure;RPG;Puzzle;Simulation
0b8f8478-264c-445a-a949-6fb2edce5fe9,whenderson_7193,2024-01-29,9292,False,Action;Adventure;Sports
