post_id,game_id,relevanceScore,containsSpoiler,taggedAt
d98c4474-7944-46db-a742-345efa03bf1c,9609,0.89,True,2025-09-02
55934fdd-ac4a-4ed5-9089-110d0f0fae24,4513,0.3,False,2025-07-11
4073c792-a866-4fac-b73a-e7f68b9c4d56,11970,0.69,False,2025-07-19
b0ffd4f0-0b63-4f98-b16f-0b4e5e609b09,3561,0.61,False,2025-10-23
04ffc91f-e985-4f86-b4fa-053a1710e5a1,17875,0.69,False,2026-02-08
c7641053-7f8e-43f6-8653-7933d5e4aeb8,17875,0.55,False,2025-12-18
880c9bbc-0002-4df9-88f8-fb96416e31d5,257201,0.53,False,2025-10-10
1f63bb66-e3a0-4c2e-bd12-1ace6301fe72,50738,0.68,True,2026-02-21
dcc6ea80-70c5-4fca-8a8a-ae1a2f4b8ad3,59313,0.78,False,2025-08-27
d044f22e-1ff9-49a3-b2e2-9c0ddbfc817c,11147,0.75,False,2025-06-04
d7c12409-bd0f-419e-badd-23a021208c0b,5528,0.2,False,2025-10-08
3644502d-265e-4496-a5bb-0cffead23987,5297,0.87,True,2025-04-28
7cdea737-aa9b-4c67-80c4-57af728d5d0c,7819,0.31,False,2026-01-29
a45f2d63-fb2a-4365-ac45-23823507062c,356714,0.21,True,2025-05-02
2594d912-f34c-4827-b374-668cfe992dba,4527,1.0,False,2025-06-13
44e21cf2-22b3-4c85-abcf-a5e495bdf111,274480,0.28,False,2025-11-22
1415245c-eab4-416b-981a-ee134405d0b5,3841,0.39,False,2025-07-20
7175d78c-69c5-4cf0-a94f-0211d0e64e38,28110,0.63,False,2025-07-09
e5d387dd-2307-4f12-9355-64bab54d9ffd,4459,0.34,False,2025-10-17
23c071d4-7d47-4ea7-8be5-93924c59a0a0,10615,0.13,False,2025-08-07
c1735524-af7b-4e91-8e53-f9c4c578d7f4,15829,0.34,False,2025-08-02
1600a793-4ed2-4f63-a2e5-a2232b0f9e4c,58616,0.31,True,2025-07-07
90bfefd6-410d-40d2-acee-e9f59656ddeb,622492,0.6,False,2026-03-07
dcaeca0a-dd95-41cf-9b27-c498177cec1e,15859,0.11,False,2025-12-02
94f9559c-1d29-4412-b849-a2ce466bc68a,3912,0.78,False,2026-01-10
4a381a28-4655-4d89-9926-ad781d4acb5b,10090,0.98,False,2025-08-05
455d9064-a961-4345-9426-fa1b7fbd32bc,326252,0.92,False,2025-04-20
9971d0de-1ba0-4f57-a0cb-8dc46512a6a7,4332,0.85,True,2025-04-29
15937bbd-4e50-4270-bb9e-bfbe2385ecc7,13194,0.14,False,2026-03-23
d1cdceaa-7f27-4649-88a2-caecd9410d43,13913,0.8,False,2025-08-07
a936433d-8ed9-4282-b4e7-a54b015a5d0a,4882,0.52,False,2025-12-08
f13206f3-03c0-4a82-bbe0-b8a73d95994f,4386,0.68,False,2025-12-31
db459d40-3409-485f-b530-e732022970fd,4012,0.64,False,2025-07-15
a0d3f1e0-c8f9-47a2-a064-febc87be7f98,15642,0.97,False,2026-02-09
270d256d-1181-468b-aff1-376135347fb8,36,0.72,False,2025-07-10
afa8cd02-7d61-48b6-a7d4-a40cf25c5be2,58654,0.47,False,2025-10-24
18cd4346-0e65-4c24-adfd-3ac13f7c1869,258322,0.3,False,2025-07-26
a86edac5-a291-4dcf-b305-4660524b4d24,3561,0.74,False,2025-12-05
3bcf5622-4f43-44bb-a32d-5422812d4f2b,14317,0.6,False,2026-02-20
a575d25b-465b-4c09-99e2-8b6554547fd2,20405,0.97,False,2025-12-10
568f1ca3-96e8-45bf-8981-c4a93dbdff9d,5636,0.84,False,2025-08-05
5f46c187-bf3b-41fe-a333-a9bbc4de74a5,4223,0.39,False,2026-02-27
58fd8c1e-13bc-47ef-8bc5-085c0bc576a0,4062,0.56,False,2025-06-11
f343c017-17f6-4053-847c-08ae939e1895,19709,0.69,False,2026-02-01
73f3d9d7-5192-4fdc-b31b-c0b0dacd3a68,29171,0.42,False,2026-01-11
af11ac0b-f662-4e59-a091-3703c347126f,248521,0.75,False,2025-08-18
1e0df103-1958-4181-98a5-8228e5f798b9,857,0.13,False,2025-05-26
fc0b40ba-3d2f-4768-b7f1-722cfae2c83c,28202,0.2,False,2025-07-02
466b93c2-bdb8-4163-9e21-b40af489b9de,2551,0.64,False,2025-08-28
2557b27d-4c07-407a-9ee5-24a5df52f839,58133,0.29,False,2025-05-17
3c0ab006-18f3-4889-b71c-3cd2bcb2989e,10419,0.28,False,2026-03-04
3777ec99-0bbe-4ea8-9d02-46f4e669fe31,58755,0.86,True,2025-04-25
a50cf300-eb99-4356-8b02-eaae7e4d770e,1758,0.75,False,2025-10-26
a5c4920c-de72-4bfc-87c7-bc775a1a6c5b,3853,0.54,False,2025-09-25
5a34518b-6aea-48b2-beb2-4058602a2cb7,59313,0.51,False,2026-01-25
22f699e5-56f1-42e8-a362-74a5f737739e,1774,0.83,True,2025-12-27
45cadb96-4f4e-4f34-a59c-5cdb7051b323,19451,0.84,False,2025-05-08
2692bd16-64de-428a-ac03-36df344660ee,52939,0.67,True,2025-06-23
f48adb8a-7596-4686-8d0f-41051b8c0539,5193,0.91,False,2025-07-28
df090409-2b07-4f09-be82-f9c47b2d55ac,3498,0.8,False,2025-09-21
0c8ea5cd-61d0-4f6c-bc99-f5c56eff555c,28623,0.19,False,2025-12-25
72e2eb79-2261-462d-8595-927bcd9bfe92,19452,0.26,False,2025-07-09
7214205d-1d3d-4a58-ba41-7768cf4cdef8,3747,0.37,False,2026-04-04
1e9d8923-fce5-4390-8cea-4f11b008d1ea,452634,0.56,False,2026-02-05
8395bd56-e851-469f-b047-6d32fc166729,3191,0.45,False,2025-11-27
25570cbf-4816-488d-9b8c-59f262dc5e1a,52939,0.61,False,2025-07-12
fbeeed89-c462-453e-8c7a-194357783010,10419,0.93,False,2025-11-22
0b46bb84-b287-40ac-b41a-f922975bd322,11726,0.46,False,2025-04-13
b7a35e5b-3510-4e3d-b3bd-09f3bb0fc6ae,28199,0.21,True,2025-10-11
c4f6f9b7-2b94-4e00-9158-5738323349ce,14334,0.2,True,2026-04-05
4073c792-a866-4fac-b73a-e7f68b9c4d56,13668,0.37,False,2025-07-19
61cc2422-9bb8-41e5-a098-a2dcc780f88b,4729,0.24,False,2025-05-25
3da2f4c8-c819-4e2d-9253-fddcc2108964,1169,0.86,False,2026-02-17
385fd0b7-68e4-4a3f-827a-fcffef3f4c51,22571,0.46,False,2026-01-16
698fef44-3bfb-45a8-a9a6-f9f8cd0308b7,9793,0.86,False,2025-08-22
e798cf6a-22ca-48f4-bb48-d8933f2a7d9f,3168,0.81,False,2026-02-27
4a381a28-4655-4d89-9926-ad781d4acb5b,10040,0.93,False,2025-08-05
5707bbb6-9925-42a0-85d0-d9cf6e267f07,455597,0.2,True,2025-09-28
5cc6f7ea-b92e-416a-83ef-119cfed4ce0d,59313,0.67,False,2025-07-09
876fd604-0dc8-4c13-8a45-653a88c92ee8,3300,0.93,False,2025-11-01
a92c6ef1-ce77-47bf-917f-eacbb7d9b80b,3771,0.28,False,2025-10-17
5cd8dcab-02fa-4c0d-8838-c346e408ea05,17252,0.2,False,2026-03-17
742b6cd1-5245-4a50-bf25-551e2a3a71b5,5342,0.18,False,2025-07-06
9c0cd0aa-0d98-473e-be9e-57db67cd50aa,58550,0.52,False,2025-04-22
63a5f5fc-ed62-4c91-b63f-170f9c5f8fe5,11859,0.98,False,2025-10-16
4149fa51-a2c4-4e89-a5b1-933377614f9b,3990,0.52,False,2026-02-27
ebecf340-900d-4f4c-a2a5-aff4401ae2e1,4882,0.2,False,2026-03-04
228ef6f8-b742-4d3c-a594-a9278126d452,43877,0.63,False,2026-04-06
33d4aa17-893b-4ebd-8fdb-f7090340199e,20406,0.92,False,2025-10-09
d3872cc7-52f8-40a9-b07b-e75cc084d4ac,19647,0.51,True,2025-05-10
5dd04bfa-dc51-4926-b39a-47ccbbeda4c3,12569,0.28,False,2025-09-30
75e5b06a-5b2d-4033-9f9a-0fe6e39ca2c8,28568,0.98,False,2025-07-17
e3eab645-25a2-461a-8151-ceb2128fba35,52939,0.11,False,2025-05-29
0a74276b-fdda-46e9-8847-8920ec8091e7,17803,0.6,False,2025-07-03
c030e15e-4e42-4ee6-85be-34d2f12f9533,4523,0.66,False,2025-07-31
27a92399-c539-450b-8596-d9575227dbf0,2733,0.79,False,2025-10-18
ca1b163a-69e8-4a71-9c37-70d9634c4c0e,290856,0.74,False,2025-05-10
f7d6f22a-eaaf-4229-9a00-9d97cefaa18d,13628,0.49,False,2025-12-03
9b64db56-adb3-4bb4-98ea-7f99271ef34f,5286,0.16,False,2025-11-29
7f204466-aedf-4916-be23-3703e8bd2806,9743,0.88,False,2026-01-15
7e135b80-1be3-4b94-8e8b-f5515b51e2e0,28559,0.68,False,2025-07-31
664cff06-0231-4c05-bbc2-ac9f1928b11e,29171,0.61,True,2026-02-06
acd74538-bb6e-47fc-950d-b931d55ff9c7,20405,0.26,False,2025-08-31
2849b56a-66ab-49f9-a1d9-d48353f57ae9,5286,0.26,False,2026-03-12
ae87f373-f1e3-46d8-bbe3-483e16c791c5,2733,0.7,False,2025-09-17
2d990e19-f955-4b1d-b494-c13d94abec43,455597,0.19,False,2025-09-15
078b607a-a3d2-49f5-add3-4895d4a353ac,16359,0.19,False,2025-09-01
03b72c0b-10fb-4c37-b14e-badf736f986c,29177,0.66,False,2025-09-28
710a8d73-8e3a-4e34-8c49-5f2e33b52a2a,3015,0.45,False,2025-06-19
d8fbc8f1-f1f8-4c9a-a377-e6431004a088,3747,0.3,True,2025-06-12
ea89641f-fbd7-4876-9dd4-c617d512a7c9,2300,0.25,True,2025-09-24
29c23476-57db-499a-9620-d679fc50b997,28199,0.12,False,2026-02-08
16c8f824-024c-4af4-9c17-1f17ed2cf2d3,4440,0.13,False,2026-02-05
15ee5dc2-adc5-43d2-bc74-717a92577d24,108,0.8,False,2025-12-12
9eeff66c-4ea1-4e84-9acd-5abfbb92fe47,382,0.98,False,2026-02-20
b77e784f-e61e-4cb9-b663-70f8477d170e,45969,0.24,False,2025-12-15
d54b8e33-4085-4d7a-9a9e-bcec3f9b8340,14690,0.88,False,2025-04-30
80a0b89a-73a6-4a65-adf5-f0327018a09d,4439,0.56,False,2025-09-02
b3aa6b6d-5258-49a3-82e8-5f68105dc207,2166,0.56,False,2025-06-12
a6a3a816-dfad-4614-af2b-b42e18b35b5c,11726,0.76,False,2025-08-26
32eece19-2cac-480c-81f0-3e36fea20a84,28199,0.16,False,2025-05-18
dde86ca3-7c88-42b4-9870-cf29dad39259,28121,0.47,False,2025-07-15
436923af-1838-4df3-b5b8-995499dc7524,306124,0.47,False,2026-01-25
e12b7ecb-1da6-4d22-be57-625858549baf,4386,0.33,False,2025-10-12
42b57ea4-b0f7-47f2-a93c-81c62f442df9,2792,0.35,False,2025-04-27
78995671-26a7-42cf-9da1-6d014178a465,14962,0.93,True,2025-05-14
ceda9d98-4354-409b-9d24-c6d90ecb02c3,2792,0.64,True,2025-05-28
1e14b36d-7088-45ae-8eac-451717080c57,28110,0.79,False,2025-07-15
43dd43a4-4f1b-40ba-bfb1-90d3c50bbfc7,10035,0.88,False,2025-10-25
6d877928-54cb-48d2-afe8-4df96d7d17d3,3631,0.55,False,2025-09-05
a801def2-fc20-4a3b-b908-bfa71a03b3b5,452638,0.38,False,2026-02-07
ddc39d5a-9a72-46c7-a9f9-4098f894fef9,14334,0.47,True,2026-01-08
ddb1fe5d-63c1-473b-950f-2833a440c550,4347,0.24,True,2025-09-30
8e81fa66-2931-415a-aa02-13daaa6c9268,4828,0.75,False,2025-04-09
97a5337a-8f98-40b8-957c-3c972506e618,22121,0.61,False,2025-10-13
068dc0c4-1070-4cbc-a0da-622265cbeb3f,19487,0.89,False,2025-11-18
325e61e7-617d-4898-b70d-83712d879a61,20405,0.22,False,2025-11-09
64e3787a-3bee-4574-9aeb-671a00e01ff5,15714,0.73,False,2025-12-04
43085a23-4284-42c4-a34d-fc1a6c1f8432,49,0.8,False,2026-03-03
5658ac2b-e255-49ef-85d0-560a403226a6,3290,0.19,True,2026-03-13
61bd914f-b900-4a17-8c5e-2b5919de58d1,11147,0.13,False,2025-10-15
6e691676-a970-474f-984f-34e8fb84efc3,4123,0.89,False,2026-02-21
c1334158-51a4-4c41-baa5-9f970b5ed450,58755,0.18,False,2025-06-17
080c21be-3d38-4d1d-9a31-a7cbcad2668d,4459,0.71,False,2026-03-17
dec4d88c-bf51-4c71-a0fe-6f754963872f,1030,0.73,False,2025-08-28
16b61147-8e71-47b4-908f-37f151ff8a7a,4502,0.11,True,2026-04-08
35beff68-cc1c-44df-a5dc-7e9ea676b5d4,45970,0.47,False,2025-07-27
0f5a207d-44a9-42bd-9bde-0772722d6086,28568,0.91,False,2025-07-24
4173047e-4460-4dc5-8dd6-b74d3aa3b9c1,9475,0.64,False,2025-04-20
d501802b-fa28-4c8b-986a-426c443b8452,5562,0.25,False,2025-10-04
d40df134-93d9-4bf2-8f89-827c00a0366c,3015,0.15,False,2026-02-27
b043130d-182d-4cf9-accf-38cc2ddd7f24,2100,0.99,False,2025-05-15
0600054d-2fb6-4139-8b53-732739d7b31a,10035,0.84,False,2025-09-23
6e87e08b-33f8-4498-a33d-51222ffd7387,362,0.1,False,2025-09-10
a3b6e862-36c9-4a4e-a7ca-b0ea447ba915,4440,0.31,False,2025-10-26
7595e4e2-6ac9-4b3c-a9d8-86e86bc508b7,14016,0.56,False,2025-07-08
9b0dad44-5b5a-4257-a28d-e33179fc9bec,13668,0.99,False,2025-04-08
84a66609-d80b-4283-b4ab-ec44c27a4ddd,4388,0.35,True,2025-05-07
b9b19bc7-fd4b-4f1e-a5e6-adde55371926,4882,0.12,False,2025-11-29
e1f2d12d-6eda-4a9a-b514-3d77f8bdb5ed,13079,0.43,False,2025-12-03
0bbc753b-ea36-49b3-ac9b-f03de1996319,59313,0.72,False,2025-04-29
ae831e95-0c20-41ea-ba8d-b333b7f9c0e3,4397,0.75,False,2025-07-28
d18d1608-fc56-4f5f-b956-8069528b2ae8,3603,0.65,False,2026-01-14
ad50757b-491d-41cb-a2fc-0987f6546d6c,42776,0.71,False,2026-02-24
0de677da-6419-4f54-8990-59ba9e3de4b7,3439,0.4,False,2025-11-10
5b73bce0-ab45-496a-b1f7-4e73b1f26dbe,3678,1.0,False,2025-11-17
4442b4ad-7c2f-4cb1-ac02-a9dd34409fa6,14962,0.17,False,2025-09-06
58cad016-67f0-47b9-ad34-8df6f0c9a75d,18240,0.6,False,2025-04-16
2c9b9e91-1fca-43db-ba83-b242a0bb1825,4249,0.97,False,2026-03-24
6508b508-8880-4bd9-8df2-1cba3c478999,18272,0.34,False,2026-03-31
0b46bb84-b287-40ac-b41a-f922975bd322,15714,0.72,False,2025-04-13
490ac154-5b77-4ddc-b6f0-4970294cd08d,5297,0.38,False,2026-03-10
5a1142dc-71c5-44ad-9272-ba268729496e,13627,0.75,True,2025-10-21
2163ba4b-28bb-4aff-8f29-3694f56154c7,17857,0.17,False,2026-02-11
ac27817a-78ca-4d05-abc5-565f1948c329,19451,0.64,False,2025-04-17
2bdd5152-5216-45a7-b538-9b9494c6bd3f,10449,0.82,False,2025-10-06
dc68f26f-f251-499f-b2b7-0cf90e7d213c,13627,0.89,False,2025-04-12
f7dfac65-9958-4b83-9b07-7420f51d770a,28202,1.0,False,2025-08-24
4fca7fe8-572b-4f88-aac1-fb0df5785805,3427,0.18,True,2025-06-11
98869c2c-cf23-4601-9269-be410158f772,39,0.33,False,2025-08-28
a08d8f18-5873-4044-ad0d-dd3bb9ed1de1,56184,0.86,False,2025-08-07
e4903670-3328-430c-9958-2942e4f2b668,9882,0.18,False,2025-12-06
85a04685-0207-4aa4-b71b-0401f6f4b094,18613,0.84,False,2025-10-27
fa6531bd-990c-424a-8b62-f590d0711ec9,4249,0.79,False,2025-04-25
fbb51656-5510-4bda-8477-795e5bf68f13,5563,0.77,False,2025-12-17
96ea7baf-4566-4237-bb37-43ed31a5f613,19569,0.43,False,2025-07-03
7b66b928-31f8-4611-87c9-04034d2b89f7,3892,0.52,True,2025-11-24
e973872a-3d5a-493d-bcf2-8d5e1edfc131,13535,0.46,False,2025-12-19
23425294-ceba-4dc7-bc0b-fedc6e25c1cf,624,0.1,False,2026-04-02
4d4eef88-d323-4d8e-91ae-8028ff5cb69c,11686,0.64,False,2025-05-04
ec04ec2d-1b3f-438f-b2b3-5b8ad1fae897,38,0.35,False,2026-01-20
455d9064-a961-4345-9426-fa1b7fbd32bc,10035,0.2,False,2025-04-20
9a180f9d-809a-4a0d-b8aa-aaad90132fdf,10989,0.34,False,2025-05-01
e0e66370-bfb3-4e99-8728-6d75d5105e57,42776,0.34,True,2025-08-16
b19b5cf3-a97a-4983-ab94-414cb18ea32d,29177,0.51,False,2025-07-23
b7eab9e5-c6f4-4b8c-ada3-3d61b5ed502e,58617,0.95,False,2025-07-13
5f2202a5-5f01-41f1-b75e-7890de4a1211,4570,0.69,False,2025-12-22
0f74f269-7fbc-4cae-b823-97e2e0619b2a,3790,0.65,False,2025-07-04
0ce5ec85-a598-4834-a63a-68befc0b0546,12020,0.8,False,2026-01-05
4dc9bfb0-7f63-473c-9022-e4158161182a,5525,0.55,False,2025-08-06
0c78db8d-8e79-4301-8ece-4c3798fb8927,42215,0.52,False,2025-05-17
53f64c5f-2039-46ef-b0bc-7860c310cddc,1959,0.74,False,2025-05-23
f5f1db80-7270-4928-85eb-bb84c83ec95f,10560,0.1,False,2025-06-12
075e8041-5a7b-43d2-a394-d91880c7e03c,13079,0.68,True,2025-07-01
a942f858-c567-4493-a103-1c890024953c,9835,0.89,False,2025-09-16
6f9480f3-0606-4676-aedc-4f4a4dcff2a3,15317,0.18,False,2025-07-28
ed8d9e34-7202-40cf-8c02-6957d6b145a9,28179,0.15,False,2025-06-06
24e36297-2e15-4bf3-9325-a4b254cbb049,23027,0.25,False,2026-03-08
d43147c6-1fea-4ff4-9c04-0eae64ebe6d5,16355,0.37,True,2025-09-01
0dcd4a85-32c5-43b5-a206-3117a1a181a7,2819,0.26,True,2025-07-04
ba2d2918-5df7-4132-8d3b-4180ceaab558,42,0.28,False,2026-03-06
9bd3dc7f-34c0-44bb-b249-40a639a8c930,19056,0.4,False,2025-05-26
b071abab-09ec-48a7-ac0a-879fae8aa287,58751,0.86,False,2026-04-05
a281c6e3-aba6-4d38-a246-c9b340f06f52,14512,0.6,False,2025-09-08
8e1c0a92-85d4-4fef-8fca-c87c9b20b6a7,3842,0.29,False,2025-07-11
5c600ba9-ec5f-448a-ad8b-dfb581de3ffb,2728,0.89,False,2025-12-15
921d7003-23f6-4403-af22-76907e3a3ce0,58755,0.69,False,2025-11-11
68cf724d-b67d-4546-bcd4-29bdba0d0b2c,17380,0.79,True,2025-04-27
03083e6f-05df-412e-93e0-2630ca8f6b83,3272,0.99,False,2026-01-29
cbf0aad1-5e61-49a6-8fac-427787ed2a16,3144,0.84,False,2026-03-24
9d5ba0f0-1802-43f3-ab09-b9725edfc8bc,45970,0.61,False,2026-03-29
fc10d83b-6509-43ba-9f72-519e53d35e86,5159,0.74,False,2025-07-01
ad5820ac-fe1a-4418-91c0-87e37daf7494,17540,0.79,True,2026-01-22
612b7bdb-b648-49b1-ad77-7a0208d5d40c,17540,0.26,False,2025-10-24
9065f202-6b8b-433e-a483-8b9beaa0dcbb,19491,0.72,False,2025-09-09
0939e1b0-3d15-4314-9662-aff2766fa047,18272,0.26,True,2025-10-27
c25e3745-3e02-47b7-9e8b-ee824f5ae70c,9600,0.8,False,2025-12-10
2af5f2dc-28e8-4483-991b-b1f99fc7cfeb,4387,0.36,False,2025-06-09
ccbc9e5a-71a5-4a6f-b5f9-a1c2f365b117,5565,0.45,False,2025-06-07
8ccedf38-a621-4a6a-a4c7-af8f1d3ab428,11147,0.61,False,2026-03-13
ff94d97c-5c12-4c0d-a434-7362d8272e6a,13268,0.87,False,2025-12-09
ad5b22ef-5f9e-4f46-9387-2099e6f6e51b,15426,0.37,False,2026-01-11
be497638-b61a-4de0-a75a-01ab74ff4f29,28623,0.67,True,2025-11-15
05f3c15b-87f9-47ae-9215-4c05e690cdc9,17576,0.72,True,2025-07-24
eb8fa9fe-9b66-47e5-92cf-753fb8afe5cb,1169,0.88,False,2025-05-16
75cdef74-0356-4055-bcc5-2f4e885e85eb,1259,0.94,False,2025-08-10
c2bf9474-e0f3-487b-b056-658e2d4af665,15859,0.63,False,2025-12-22
284eb56a-065e-4154-ae8e-067ef58bcbcd,3647,0.66,False,2026-03-21
ef43dbc1-e561-483c-9dc9-6fdd7d749c7d,43877,0.14,False,2025-10-14
9cc530aa-cdc8-441f-9737-7f003ec742ed,58755,0.3,False,2025-05-06
27a138bb-c231-4743-abaa-67621d87b410,2166,0.68,False,2025-10-02
fb16997d-3d56-4731-bb9f-2717f1e9c55d,22511,0.37,True,2025-06-10
68c0c117-e858-4c3d-88cc-f242e07e2175,17803,0.32,False,2025-11-27
f03be2ee-ba9f-4a1a-a893-2105eb0fa3f1,28568,0.68,False,2025-08-02
b6f9ffe9-e76e-411e-bf8e-de9b02bb93bc,3757,0.66,True,2025-05-25
ceef02cb-3adb-434a-b375-a91ddc78d85f,28152,1.0,False,2025-09-28
3bee8b15-b542-489f-93de-e9156c2f2cf6,10090,0.66,False,2026-01-19
d873f610-cce9-447d-96e6-e2ac5c5fbb48,1010,0.16,False,2026-02-13
0658835d-b252-42a1-96df-f09d5c8c1424,19365,0.32,False,2025-05-14
7793813b-02b8-4d8c-814a-f7a560eeeae2,4062,0.3,False,2025-11-29
dc434e49-96e0-4563-b348-c6e9f167d328,58751,0.8,False,2025-07-06
6190d495-052e-4300-8fa2-a115ec98c7fe,15317,0.11,False,2025-05-16
9e380261-63d7-4185-8b6d-02452f42f0d5,58812,0.28,False,2025-11-26
ff5e604a-bb40-4060-85c3-71b8c9cb1167,366850,0.18,False,2025-10-16
c65112db-4e2c-43f6-9308-c18c91575248,892,0.56,False,2025-06-16
37a8e5d3-3d5a-42f5-aa47-1fa40fec3da6,295,0.62,False,2025-08-15
6d738d72-97a7-41db-a1f7-99aece9a6d07,2728,0.62,False,2025-11-30
545feb3a-a9a5-4111-a7ab-1a2b9fce992e,492,0.72,False,2026-03-30
c7eea847-5cdf-4366-8f58-8b28e3889e7c,18614,0.88,False,2025-05-15
5aa10114-7fc3-4b3b-9e96-dbbb788b4bac,28623,0.75,False,2025-09-13
82d280f9-0d04-4e01-9a8c-db27d3a9b281,2553,0.63,False,2025-04-19
03665fd5-050b-49a5-9302-0ea1833fffbc,2361,0.62,True,2026-01-22
80724457-b68c-4c50-a10e-f8eefebeea04,278,0.21,False,2026-03-06
83d9e3c1-4d38-419b-b748-89a1df6b024f,2623,0.9,False,2026-03-12
b087716a-68dc-4d3b-b63a-50b6fb3d923e,10213,0.24,True,2025-12-02
28091587-cd63-4fb5-b380-bb1c0ecdbaca,817974,0.63,False,2025-07-21
5e8e2bc0-e8c7-4d61-9bc8-dbfdaf7cff2e,17174,0.42,False,2026-03-02
97d12360-0057-4bab-a4ec-95ba2f8fae61,5563,0.92,False,2025-08-30
e3a9c0ff-2813-46c3-9339-93d526ce544a,17127,0.72,False,2025-05-06
1b87a20b-f3d4-4916-b736-ef337944678e,4639,0.86,False,2026-03-19
7d667ade-48aa-437d-adef-2cecc5897927,10064,0.51,False,2025-04-22
5720273b-1658-4861-bb8a-8e0d08ea01ad,704634,0.51,False,2025-05-28
df8c3424-7a78-4fa4-b0d1-465d9dcb39cc,18003,0.38,False,2025-09-22
61846a28-1580-4ad3-8527-0771345d46e8,3350,0.81,False,2025-09-22
9c4e0be9-5b8e-4de2-959f-25b39795f9fa,3209,0.76,False,2025-10-16
dfa8a818-6afa-4993-896f-af3a2148dae7,4280,0.74,False,2025-10-18
9b2ae084-d613-4e50-9af7-7997256fbf7e,13305,0.48,True,2025-05-18
9aefa12b-6d5e-4070-9341-d9b475deea88,10340,0.8,False,2025-10-23
17fdee4c-1b94-4e8c-805e-912de6ebe686,4388,0.73,False,2025-10-31
641ab68f-354b-48eb-8950-be8cd2d529c5,5562,0.15,False,2026-04-02
bf611b5e-3d0c-4935-9b31-2356aff79a6d,3771,0.18,False,2026-01-06
e37e5653-86f0-4e64-877d-4229bdbd0a6c,2623,0.27,False,2025-06-29
9f0faaeb-6d45-4bb9-93c2-0277a4e4ecb8,9721,0.58,False,2025-07-03
738ee669-4547-4f23-a006-48b18f7450fb,4101,0.7,False,2025-05-25
baecd333-58d0-49f4-b3a2-64bbd4a8f859,3766,0.16,False,2026-03-18
e3150d3c-cd10-4c65-b05e-924d01ef1b3a,7819,0.9,False,2026-03-22
ed5bb0a8-0aff-4931-9237-0c3ab71e895b,15642,0.27,True,2026-03-16
27e7e5ad-2908-45e4-9c81-3bc0c8383980,18614,0.54,False,2025-07-27
211fcf3e-ec85-41a4-997c-5b473b7b5681,15829,0.62,False,2025-11-07
55e7f92b-8f6a-4903-85d9-5f61550aa681,5193,0.44,False,2025-12-14
49ab336b-7c2e-4a29-906d-93ff32de881e,13537,0.98,False,2025-12-01
609ff9d9-81b4-4681-a6a4-1c33c8b2056a,46889,0.7,False,2026-03-08
20ff6841-b138-4f9d-a8ab-3e97f015ee06,19709,0.51,False,2025-11-01
2f40b8f4-354c-48bb-abc7-27d4c09cead7,21265,0.89,False,2025-12-15
142a379c-6d8d-4511-9006-f2eae5cc51b7,3287,0.45,False,2026-01-21
ec483dd5-3a3d-4b6a-a1b1-30cba1d79f25,4387,0.18,False,2025-11-21
06667620-553d-45df-b98e-8db9addd91f8,2255,0.76,False,2025-11-28
90dc61e5-ae29-4400-9235-2d67f0839005,18272,0.63,False,2025-12-25
8eefe5db-6825-4ee1-9ab4-37acc145aefe,4513,0.87,False,2026-01-30
56555430-2e8a-4393-a5da-df9dc656f254,13536,0.15,False,2025-06-03
37fbb170-c7dc-4085-9c58-0d0a9ec8b826,8488,0.41,False,2025-04-13
68eeaeb7-b2ba-4d2b-ac4c-6af2983cec7f,2115,0.31,False,2025-06-19
6a97df80-c38d-4a2d-813d-c53e9e34c433,5578,0.89,False,2026-01-24
7746bac2-c53b-4e5b-b32c-a667b13bb87a,12320,0.93,False,2025-07-21
b5178ea1-2849-4c9b-9d9e-d7f08bd1c60b,16209,0.18,False,2025-09-03
10132bac-79b7-4e4a-b06b-582768c5cd54,2873,0.77,False,2025-10-18
b3aa6b6d-5258-49a3-82e8-5f68105dc207,3647,0.6,False,2025-06-12
c734d36f-1bbd-4911-bffa-43c404707afd,391399,0.63,False,2025-04-17
05a59c31-2706-48d6-887b-af88c02bd7ec,19590,0.66,True,2025-10-13
f96b2e03-c16a-419d-a9dd-f6308a470b26,3439,0.46,False,2025-07-10
addf2713-1ee0-4ff6-9681-4a47975d37db,18183,0.97,False,2025-04-28
9a283eae-1018-4fa0-ab8c-70ca61c0a697,58616,0.23,False,2026-01-26
f499297f-5e68-43a5-9e9e-cd19618b82c1,3028,0.18,False,2025-08-06
ebd58ffc-a5cf-4d04-ad80-1256df57986d,15714,0.92,False,2025-05-22
5e71cb7d-9633-49b3-affd-b4d2056661a4,4161,0.67,False,2026-02-26
22c784f1-3114-4154-8ff0-9251f179ea20,22571,0.44,True,2025-08-05
6ff3c13c-f950-4d5c-b083-8160f8562cfc,7819,0.12,False,2025-11-21
fbb51656-5510-4bda-8477-795e5bf68f13,13856,0.59,False,2025-12-17
e654eaf7-367a-4602-817d-c5f8da85d7fe,19600,0.34,True,2026-04-02
a5b70c75-bbfc-44f2-8596-22d0c85a0d48,58755,0.21,False,2026-03-15
c5931087-9857-48f3-94ff-1b2db637e3d6,10340,0.19,False,2025-04-20
e3eab645-25a2-461a-8151-ceb2128fba35,42187,0.19,False,2025-05-29
