from_user_id,to_user_id,followedAt,notificationsOn,mutualFollow
d07b176e-946a-496b-9759-0fbc4add74c7,d3ceb0b1-5486-4f3c-b98b-c8baa31163b8,2024-05-13,True,False
f2857879-ce91-42ef-888e-d2d9f0188395,059666f4-99c2-49b1-81aa-164d16959a97,2024-11-23,True,False
8cc9fd0e-163c-4164-b575-29edf67861b2,500cff76-8f79-4e53-81b3-516313398fbc,2025-03-22,False,False
350c5159-0989-4152-952f-3b1d49360c59,fb874d09-30ab-4df8-8c1e-24f4923e3bc3,2025-01-21,True,False
5c33a782-e26f-4f78-b3e7-7aa2e56ade6e,9c48f8b1-e18c-427b-9833-175650af2c8a,2024-11-22,True,False
a5eef494-75a1-41c3-b2d0-d2b065daa192,e81c002d-d1d3-4e42-a272-e257bb518995,2025-10-03,True,False
95e4396d-97ef-412b-bcfa-63ffa780666c,d82c2a18-fb81-4469-bcfd-3a1411248f3f,2025-12-14,False,False
04d7cb87-f80a-470a-84c5-ea857ad1ecec,8d955bf2-0fcb-4720-b94f-e5755c605bba,2025-04-16,True,False
9a536892-a7a3-47a6-8762-08174725a5d1,fdad24ec-1cac-4399-b9e2-5e0d127c9b66,2025-03-12,True,False
bc666c7b-33a4-43bd-a2f2-55da1a518cda,b62db1a8-77c9-49e5-86ed-318d6bd81ea1,2025-07-15,True,False
708a0c52-61bc-4a61-a02e-d809bf8aa314,c2ac4577-8c0a-4b1f-9865-c9c25d7c683d,2024-06-15,False,False
cd704c14-7b74-45b0-acfd-009765b7de90,9d6a94ea-0a5f-4d05-b528-d5fa68438a2b,2025-04-04,True,False
872666c7-cbaf-4124-b270-d40f431730c1,5593ac5e-c361-47a0-b944-66b1f0ea7d38,2024-07-01,True,False
94787b11-9aab-4557-bdc3-8a7cadac7f18,d0979b7c-7c4e-4fad-b0a3-73626cf9afdf,2024-09-25,False,False
b49f3482-78a6-4e4f-9bf1-eb658f4745a4,a618f392-0046-4e0c-9815-ec2286669081,2024-12-31,False,False
fa5f5b6a-091b-49b6-abcf-6ca5b0002fd3,6eeb3546-1919-4ac6-af09-1c32b3eca1ae,2025-06-20,True,False
af3f14b6-8922-4bfe-a094-3c9cc2db718e,c2ac4577-8c0a-4b1f-9865-c9c25d7c683d,2024-12-13,True,False
506a6c99-c26a-4dbe-bbd0-8be9bb2f3799,56987bba-37cb-4882-92b0-d45c84f95027,2024-05-30,True,False
005527db-a556-4623-b34f-c7f9fcd39de7,9a7a27f4-530f-43ff-9ec2-9a53677d3687,2025-08-19,True,False
892f5fb7-4ab3-4d18-bbad-1e779e6f15fb,65a9d461-0f5e-45dc-bde5-34cf2e3483c0,2025-05-07,False,False
d964bcb3-981e-42d4-890c-da40a5435e98,12218e95-e1c0-4e7e-8992-1da95b529298,2024-11-11,False,False
02b97450-d409-4d0c-87bd-8579a544d947,ab5efbc2-0ee0-4ef5-bab6-72c0634fa38d,2025-02-22,True,False
c21f0a51-48d7-4759-933a-bda160fa3f00,7aab3709-5e67-4d9c-ae27-cafa5d55bef9,2026-01-08,False,False
223a0531-a595-41dd-86c6-78539da3d9e8,9f9e1d95-6f8f-4a66-a682-45a95178f856,2025-07-02,False,False
8f38d07e-ce70-4c07-83f7-8b319475d3ea,5f0dd247-4134-4ea4-89f0-d0b2707a5dda,2025-09-29,True,False
8e5ea6fe-c250-42ad-a66a-da4c997ac57c,cbdfb885-ccf3-4c2f-889a-5684b0c3afe8,2024-06-27,True,False
992d00da-bc2b-46b1-8595-57a4dc53be7a,0e2fabe2-cf1e-48d0-8b1d-16d48d9a0eab,2025-04-10,True,False
95b570e5-e5c1-4df3-9bb7-0ccbdc6bce2d,a56ff7e3-d895-4640-b194-955ad497f9a8,2024-08-02,False,False
2f8d0e12-f34e-4475-80c1-2cda16024cab,d8d5f4b4-e4c6-4e08-b0fc-ad3d5418fbe3,2025-05-08,False,False
b8bda09c-bebd-412d-900d-27a41a278227,894f2040-5da9-4d62-8a59-5ff629c1ede9,2024-11-28,False,False
b24aa561-7b69-4251-a00b-933291506f33,1013d10e-78ac-4867-aa62-b2e13897ed5f,2025-04-10,True,False
6e773a49-0c2d-43da-b059-9e6f9beb16fd,0df70e3e-bccf-457a-bc06-3a066d55e4d6,2026-01-07,False,False
50e53aaa-1740-4ddc-bfa4-47f287ef13a0,1e4b8492-d447-4ea6-8393-4f90257e0f6e,2024-06-13,False,False
6b750f4f-f5b8-4dc8-a85c-6334f89bd02f,f871d79c-dd50-42a6-ade0-7b13ca74d46e,2024-07-28,True,False
7fec781c-6baf-4106-8df3-867b54276c1d,ab3e22bf-70ca-44fa-9851-eb19faad423d,2025-03-25,True,False
a225f138-c97b-4da2-9d00-29b20c632bfb,24dd9923-bacb-4e04-a54a-935f6fad807a,2024-07-03,False,False
d8b1472c-3178-4796-a9f3-ef1e993d9df3,a15e76c3-d2b2-4f50-a1ab-64ded5596abc,2025-07-25,False,False
f35fff26-ac3f-4477-93bb-a3aeba717ba6,8ca28fe7-7986-4133-bebe-e41ceabdd8fa,2025-07-19,True,False
bc7b8cd2-ccd3-44fd-bc09-cdf24cad95ce,4c9eb61e-e41d-45ba-861d-1d38720a16ad,2024-08-03,True,False
9afdb74c-1006-4be7-83ca-67e998cc595b,d0487444-794d-4afa-9888-f525904491a9,2025-04-22,False,False
7b6a86de-ae53-441b-9770-972b2c9439db,c23728c4-3a91-4df7-bd57-aaf1421b73c5,2024-08-18,True,False
bb573af3-7281-4b06-ad24-90db9d2d4131,e6a1119b-25b4-460c-9119-34b6f0ceefdf,2025-12-11,True,False
bee64a28-7a87-492c-b1a8-771ab0a70a68,6e66d132-3a08-4ea8-904a-8e164db4e5e9,2024-11-30,False,False
358f80f5-f85a-463f-b538-e351b0e3b717,84299dd4-f3db-459e-b91b-75361f283528,2024-06-13,True,False
0797fd8a-f1c7-437b-b906-c2c8fbd451d4,4b44b2c9-a5f7-48b4-abd3-8f7867b8eeac,2025-07-21,False,False
29ea34a6-68cf-44e8-b6d0-644feaf866e1,25debe99-f9f8-41fb-9702-7d482133b202,2026-01-09,False,False
bcd3895a-149e-4b13-b218-6642b1ab295d,5db56ff9-5cdd-403a-8237-064023d21ca0,2025-06-01,True,False
aeac33d8-5e4b-4176-8567-3a0bcea31f6a,6eeb3546-1919-4ac6-af09-1c32b3eca1ae,2025-10-06,True,False
af043bb3-d87e-4b94-bac5-b5309e3f995a,affce853-0bd0-4c5f-87fb-313f226eb6c8,2025-04-20,True,False
b838a603-4875-4683-86c1-400004f23007,21901cf0-c89c-447c-8366-8ad2a4994b3e,2025-05-31,False,False
10e3f57e-ed5c-4db1-8e3b-e258ced97ef4,61bb0007-61ef-4e56-9672-b14f58343c31,2026-01-22,True,False
80d5ea65-ff7f-4e27-9656-5372fc68bdb0,ecdf13fb-5c78-4ee8-93da-915a1fad8cd1,2024-09-11,False,False
acc1ab9f-e368-412b-b79f-48f002a6d13a,a3d6d022-af44-4117-99e4-514d0736d8e1,2025-12-30,True,False
e8fe22a9-cd33-44cc-b133-55af4331f8e6,ede86a6f-1d2b-45ba-a3f3-926086b6da52,2024-10-10,True,False
d70524f0-bcaa-4f16-8959-b2d2438931af,18d7bd5e-1442-4172-8b63-840d71d53dd2,2024-10-06,False,False
98d862f6-ce75-4d5f-9f3a-0f7cf1a6e15b,85c064da-6cc6-46f0-aad5-92364d50a67c,2024-09-18,False,False
6d18306b-5c45-443b-9e7f-de108c1699d0,da32d66a-556d-48eb-a458-a3d1184ca7d5,2024-05-21,True,False
3021572e-bfb4-4d88-b5f6-eae87946998d,f471dc9a-499a-4774-8d21-f852fec6ee6d,2025-03-02,True,False
22add767-5173-47e8-b1d8-103e8c7510a0,a82b34cd-fb6f-4207-866b-f1dc101a33f0,2025-01-15,True,False
4a6fbda3-20d9-46a2-8e34-668cb9b01cc8,78c9ad0e-9e5b-4c87-9e53-29ad5d9aaed3,2025-01-01,True,False
017df0f7-3590-4124-a5a1-22c3572455f7,d15c99dd-a150-4719-87a6-391bfb11ebd3,2025-08-30,True,False
3a4143e3-f327-4e9c-88b5-a378132d4bf0,57495fb4-e417-457b-a6ab-b0507d30f2ec,2025-08-03,True,False
d96620d6-11f0-447f-9487-3342017719fe,9afdb74c-1006-4be7-83ca-67e998cc595b,2026-03-25,True,False
b382d08b-d27c-4f94-8c84-32e7121e0d2b,c95b75e4-7142-46f0-9e82-63d1c0a258f1,2025-12-23,True,False
d86b5bda-8f56-417c-9558-b4470c445e9b,ae4db8b3-f334-41e5-aec6-182359ad4850,2025-12-18,True,False
424f9d49-7fc3-441b-9893-d2ebb15cc530,d0487444-794d-4afa-9888-f525904491a9,2025-03-23,False,False
26762488-371c-473c-821c-38af1c4121d1,dc2014e8-a62c-492d-9efc-72e114c042d6,2025-11-27,True,False
8ca28fe7-7986-4133-bebe-e41ceabdd8fa,ae9e347c-8d30-4227-888a-9e94ca05c511,2025-02-10,True,False
e1d3f36a-145d-469f-893e-d7f3f5bb8e23,24dfa364-a0af-4831-b38d-1ea892524477,2024-05-31,True,False
f1b303ff-afee-40f7-9050-a8d40d504582,16115e18-4ec0-4110-8643-2fac4f0f82aa,2024-10-12,False,False
533719e6-dfab-4167-bed6-4aa35e786f33,14a1b83f-9003-4469-aa14-2ab68769dbd4,2025-01-09,True,False
a6aee19e-ac5e-4df3-b0e1-8d3b3918cde3,adbea879-f24d-47ab-88a5-212ca01f9a94,2024-12-30,True,False
4061db41-94d5-415b-ba8c-33b09185daa7,5d91af29-9359-4c10-9e11-da50312b95e1,2024-07-18,True,False
4c443fbd-f2b4-48de-818e-73fdec4e4ba5,54913248-ae8a-4ef8-8f1d-b01544dc758e,2025-10-08,True,False
381b282f-bb2f-4995-982a-95f11d2a6b30,5073dd91-2f7b-4bb6-b135-5b1ee16a2231,2024-07-24,False,False
c14bd30a-399c-4822-86c4-071c3ec675ae,ae9e347c-8d30-4227-888a-9e94ca05c511,2024-04-11,False,False
4012550f-9d6f-4fa3-b008-157154981a22,d438bcd4-3334-4097-9541-1ca3ba7a1925,2025-10-02,False,False
e6507714-a2b7-4a9d-ad84-115b732a33be,57f5e73d-eee5-4399-9ffb-429694a124ba,2026-03-14,True,False
36b7b30c-4c54-4963-9932-db545ccb1c3e,f9a20917-427b-46c1-aecc-3785d3940930,2024-08-05,False,False
70f87d8a-48b4-4c1f-b42f-0b115a9adb77,57a798c7-d9eb-43d6-8083-c448ef40ea40,2026-03-17,True,False
195c4a81-2fef-4048-81e9-55492c158d90,00aefe86-1220-41df-aa8e-4dc74566c508,2024-07-17,True,False
07060354-4868-4e6f-86e5-0a14e84a0480,95309017-d921-472c-b28b-2a5c28a3c431,2026-03-23,False,False
cda9416e-6cda-4030-bc3c-eb94e8f06f07,0e9f9671-7aac-46b4-8d37-eb971f4934b3,2026-01-20,True,False
1dbd7eb5-1549-4c00-b078-04cb2a420f42,e5ca49fb-13d0-4175-98ea-bdbdceb70fbc,2025-03-18,False,False
de785e1f-327a-4f99-83c1-cc56c8f0d4b9,e56281cb-1ffc-4198-9ac4-9895f21b53e1,2025-08-02,True,False
8f5dbdae-ab80-4237-a81c-863ec9cca51b,3a2cddb8-621e-4944-96f7-daa6293197a5,2025-03-11,True,False
51f69e25-24ff-4c80-98be-81c9f166f0d5,d70524f0-bcaa-4f16-8959-b2d2438931af,2024-06-24,True,False
e7512b0d-a817-487a-a7b6-fa11a36628ed,9df01e7b-bc47-449a-91af-cb8c6760895a,2025-09-01,False,False
41e6cacd-62df-4e33-9a76-41b29ee450be,1d4cd3db-840c-4cd1-ad63-ef7b31f04d0f,2025-04-23,True,False
21901cf0-c89c-447c-8366-8ad2a4994b3e,b6457dae-14db-4a06-9b52-b54d40cedf8f,2025-03-28,True,False
bbe45562-b14f-4af3-aa16-3dbdff8f1a5c,2068bcc1-61cf-4428-99f3-4021cc2d1206,2025-09-07,True,False
d8338b9d-ad66-48b3-aa39-de929afa2a65,a39167bf-9b3a-4a52-b2e3-52b0cedc4b3e,2024-04-29,False,False
0dc78fe7-6c43-4729-a225-7abc3817fa59,62e81268-7a69-4f05-89e1-f5f7c20639fb,2024-05-04,False,False
daee26fc-2147-481e-ab06-504d2efe810c,95490278-6fca-4bca-86e8-eaa94b5ad345,2024-06-14,True,False
362535e6-073f-476e-a7af-fe4e8a320f99,5ef79a5c-d652-40cd-acc6-01d04aa2180d,2025-12-30,True,False
1533a50d-2266-4196-954c-67fa2a3c98a9,84ae9094-c77d-46f0-8afd-80ef31122134,2024-08-19,False,False
36903cf5-a8f8-4d6d-a966-b7dab278b74f,4e47aed0-a834-47e4-9195-ee6bb4276d02,2025-05-27,False,False
9c8016f4-2106-4e84-bb51-991270f41c36,ccd0e68b-9e4b-4009-b855-7197b6a94bba,2024-05-13,True,False
74549faf-bdbb-466e-a1d3-726b02759936,788e02b1-7445-4e88-a21d-a5040a1d4d2d,2025-06-10,False,False
b34ad39c-24e4-4d67-9f80-72c832089f0b,4ca3b33d-8d2d-4269-a97e-8b0a6e538a6f,2024-12-31,True,False
4eb90bce-a829-4789-a6ea-9af2684bb59a,b92a3022-a677-47fc-a06e-6f33370f27a8,2025-12-04,True,False
662a7cbd-df57-4a34-9659-658b319f7910,d48c0e2d-0e83-4cf4-8b1f-c85036de4eba,2025-10-23,True,False
b9446219-7513-4529-b3fe-4a7c946ef50c,3bb90c62-568f-4a72-a15e-662f12d2f07a,2026-01-05,False,False
8690bd6c-9520-4516-9d9b-a1d3461d4cee,4a502365-9a7e-4d59-a5a6-357b3055b93d,2026-01-30,True,False
eda5e84b-fd4f-4f09-98d6-27b5179ca01c,9dc81613-9b44-4a43-8108-c4aebebfb9f7,2024-12-29,True,False
429cec59-2ffb-4268-bc29-73e520718e59,cee3a7a0-5ddc-406f-b706-a95f481fae07,2025-09-26,False,False
367e5b82-6c6b-4d5f-a11f-f7dd4eebb9b9,91fc1236-1fbf-45a9-a23c-36e832705599,2024-05-30,True,False
54850180-5ab0-4705-b4e9-e8ce5a6ae7f9,8434b84d-91a4-46d7-a3cf-88a910f6e159,2025-03-25,False,False
69a5d844-e304-4582-856f-34a03ed8230e,40cb661c-5334-4674-a9ad-66d7587886db,2024-08-27,True,False
f24142f5-b7f3-4b75-9162-c5cb2a06e25a,08b71061-d64a-4885-919a-a4df1f57bdc7,2025-08-26,False,False
1f498f2e-78b4-4e1f-83b3-27636c43a24b,fcf1cc91-dd5b-4056-9826-4ed421b61394,2025-07-10,True,False
9450d14e-e7bb-4965-b33a-feaab3dd8350,685a8253-39dc-4bb4-b73a-f12deadb0556,2024-11-04,True,False
bdf046ec-02bf-4e40-80f7-dcc7698da7c0,81e730d2-95bd-418b-92c8-6b1694f272a0,2025-06-06,True,False
53981a93-bd81-45c8-81ca-3fea88faef31,788e02b1-7445-4e88-a21d-a5040a1d4d2d,2025-06-07,True,False
ec8010a7-6114-4ccf-8e77-778de8961515,c4b9f991-570a-43ff-bd31-fc6f68b18727,2025-10-12,True,False
fe0682ae-e605-4447-8a79-df49f562860e,5b05ec36-38bc-4141-a5d7-42949f3ae87c,2025-07-15,False,False
0767da0a-83ab-4445-8633-d28766b52f6e,8f2d009b-e751-4de4-8182-2998adf769f2,2025-06-09,False,False
ca82cd99-92f3-48ce-ae8d-2c850940fe4c,7efe046b-b9cb-4e01-b76a-8e9e94e86879,2024-10-16,False,False
1103c91a-1ed4-4798-a948-cf594f7807a6,e18ddb24-bb35-4ab7-afa1-5b862aa0a412,2024-09-27,True,False
f89d4e99-f4ab-4f34-97dd-b66d9066138b,6e45d58a-96e4-4bb9-b55a-7d3df65726d6,2025-10-07,False,False
39a5c24c-ffad-4c32-99ee-589d7cc4ed38,1ba134d4-2b0a-46ed-a7c4-50d461809b8e,2025-09-30,True,False
dcb7e001-c636-4dc2-b313-d9449e60d85a,0df70e3e-bccf-457a-bc06-3a066d55e4d6,2024-07-06,False,False
43ace974-d977-4a66-8e36-7ad93f3c49a9,5ed903a4-bc96-40e8-9fd9-dd7e90e78024,2024-06-18,False,False
c94b9555-1224-451c-89d6-90b3fc3d84fc,6b766059-95dc-4b77-8f69-057d6047675a,2025-06-19,True,False
d035e662-948a-4ac5-ab39-2ad92fb19c47,4ede225f-88f5-4e3b-afa6-2076eac221ab,2025-05-09,False,False
1d4cd3db-840c-4cd1-ad63-ef7b31f04d0f,cb8d9b19-5016-4c8b-82b4-30b2f6e1d547,2025-06-26,True,False
19db1267-43b5-4b74-bf25-14ef01470f12,64119d3a-ffac-4d86-84b5-e832dcd1cd3f,2025-03-10,True,False
49c67670-bba5-408e-9720-8f29ccc3a468,d4319f45-8b90-4dd8-8e88-80574160196a,2025-06-09,True,False
a479adf4-ad9d-4a32-b71e-141a98ea3b66,f22eb633-a469-47d2-a993-1efd2e6799bf,2024-10-15,False,False
2f718cef-04cf-42b7-8b49-e316fabe2659,9001bf04-1532-4c7b-989e-ed7dd45ac073,2025-01-14,False,False
9cb7eb70-c846-4c55-80d3-be73e0a8986a,17ffef31-ec3d-4f27-9982-61fc67ef74f0,2024-11-28,False,False
d22b7312-e2cc-4e4a-a46b-e6d0f64a7d00,34be17b6-f75d-4718-8f48-1d841a468375,2024-05-04,True,False
a6ab0e5b-fb81-4b05-b854-ef7c419e6e95,1e2425bb-0a38-415d-b876-53f9ee3fb2e3,2025-01-19,False,False
81e730d2-95bd-418b-92c8-6b1694f272a0,ac70a487-9dfb-44fe-ab87-74babd663378,2024-07-24,True,False
51f69e25-24ff-4c80-98be-81c9f166f0d5,1751bf37-7f67-4eac-b643-4ac987a0fca6,2025-09-16,True,False
20b35684-8d20-4c97-9b3e-7f5f57f4750e,d0487444-794d-4afa-9888-f525904491a9,2024-12-15,True,False
033e9b1c-f1a4-4c67-82f8-ceb70f0caeee,adb2035d-a118-4089-ba87-75e386760392,2025-08-20,True,False
0507bfa7-374c-4c41-a66b-8f098bfbcba7,d438bcd4-3334-4097-9541-1ca3ba7a1925,2025-02-10,True,False
35c485d4-fd32-4164-bd28-c2e9480b8d8e,51778bf9-7a7c-4238-bd5a-a3afd0273db3,2025-12-09,False,False
7dcab140-23c3-4d45-af95-2da4ae390a96,3a4143e3-f327-4e9c-88b5-a378132d4bf0,2024-10-22,True,False
ee1a3653-0e4e-40b4-b76b-db54cceed987,c4a2d637-b7cb-4afc-a08e-0ba21486e1e6,2024-04-24,False,False
be8aaac5-cc72-4f87-9953-c1bd3766f3fe,5c561fa0-aa3c-4902-9fbe-738baac7f6e2,2025-11-05,True,False
883301bf-4b04-42f2-bf00-bc14a66949a9,c21f0a51-48d7-4759-933a-bda160fa3f00,2026-02-21,True,False
7ef00d86-878f-48c3-9fb4-fbed65d156ef,39a5c24c-ffad-4c32-99ee-589d7cc4ed38,2025-02-02,False,False
98ebb3b6-96ed-4036-83f5-d192a8d5e73c,10e3f57e-ed5c-4db1-8e3b-e258ced97ef4,2024-04-26,True,False
6b45dd45-9395-411a-9ae8-968fc1f36035,e4ed5fca-201f-426b-9481-2088b50ce746,2025-08-12,True,False
bcf3bc62-2ca4-4146-a48a-b909c7778e58,c4a2d637-b7cb-4afc-a08e-0ba21486e1e6,2024-12-29,True,False
0e42762e-8b24-4b4f-814f-968cc5c34784,49623775-cfc0-4600-b481-5bde5a55c3db,2025-02-09,False,False
94b67d08-34ee-4f42-9c70-7d316b53f847,c8b0719c-5a0f-49c6-b7b9-de5ddfabb58c,2024-12-02,False,False
093e4071-3d36-425d-bccb-a0b0c54f2e36,29cc7dd3-9a13-4c70-9e18-fc0539ce27dc,2026-03-09,True,False
16115e18-4ec0-4110-8643-2fac4f0f82aa,1bc7a72f-e2f1-4df2-8e0b-56afd8806e74,2024-09-16,False,False
d4319f45-8b90-4dd8-8e88-80574160196a,3021572e-bfb4-4d88-b5f6-eae87946998d,2026-03-16,True,False
397189fb-2858-4d66-ac50-6a3c61f249a2,228310d0-f2a7-4eec-80c3-e6f12e0189a9,2024-07-23,True,False
90002f59-e199-4b13-93d5-0fa58c9610f5,8603479e-3f70-4188-8447-bde98e93560f,2026-02-18,False,False
1f49c9fc-9441-4692-b2b8-b62914df5fbd,3d7555c5-304f-4779-a818-3ea7dddca26d,2025-07-23,False,False
098d6628-f778-4698-9843-119568f29650,a6a54acc-7cf7-4b3e-b2af-ac5942584794,2024-04-16,True,False
3825c02c-528f-4d0a-89d2-384adfd6cb82,4a80d7f4-e5ab-4119-bfd5-61fe3ee3f589,2024-05-16,True,False
8c9a28c2-8dd3-401b-ac1a-0d9c16ec7f12,500cff76-8f79-4e53-81b3-516313398fbc,2025-05-09,False,False
1173f695-5540-4ca6-bb0f-f7d85a67ecad,25debe99-f9f8-41fb-9702-7d482133b202,2025-06-08,True,False
55e362e0-a82a-4b8d-880b-e3238f68f386,00aefe86-1220-41df-aa8e-4dc74566c508,2025-07-26,True,False
132e4951-8b51-4809-b246-8f12979f4fe0,dda9e666-2d2c-4204-899e-d62ecfd6e2d2,2024-12-25,True,False
8f0957c5-8ace-4127-b616-16f3f767a1ce,a1f1dd28-ce1e-4d18-9662-bd5082dba9d0,2024-04-15,True,False
9fce189f-ad24-48ad-8de4-ecb179c440bf,9416f4a2-1305-4641-ba25-f9aa111ed5fb,2025-12-22,False,False
fd8556dd-7178-4124-91c4-ae513593224c,10ea9e9f-064c-4710-ba53-b612e2ab618b,2025-06-28,False,False
a0d84234-d0f6-4bc6-a3b0-06a091d5ded8,fecb13ac-c1cb-4de6-b0d9-f6f173037c2f,2024-05-31,True,False
1868d574-f115-4b58-a055-db9d69265748,2e64e357-5061-4f26-a7f8-0b8e1d0a6e30,2024-12-23,False,False
1e2425bb-0a38-415d-b876-53f9ee3fb2e3,16c6146e-d4ab-4846-a2b8-9bae4e2f4755,2025-04-30,False,False
557479d2-111c-4d01-a359-ffdeb83e8c2c,58293be7-5893-4830-85da-7123182462ad,2025-09-21,True,False
3f77a21e-9346-4448-9199-9e1548a74222,74a2ed70-a829-4921-b87c-4fb40ccc1ab7,2024-08-24,False,False
d0df24cb-8bb9-4233-98a3-59a0db5e31b5,4769409b-1073-4d74-8b4b-b5d67b4652af,2025-04-30,False,False
4ee7ed9b-5048-4478-a8ff-e97731dc0251,1f592df5-7316-4f24-9ff2-a3b0cc87d31c,2026-04-03,False,False
555235eb-74af-42b1-a63a-620003537e08,8c58f53b-2fa1-4a26-83c7-6a73e454dbb1,2024-12-17,True,False
51b6e44f-0c02-4035-9cf9-39d7abe1a19f,a1623c58-d20f-42be-b544-f5706537570a,2024-04-10,False,False
a622c9b6-e307-443c-9775-ed053fc665fb,8b23da8e-7d48-46bd-9271-8acfccd54ffd,2025-11-23,True,False
9df01e7b-bc47-449a-91af-cb8c6760895a,a82b34cd-fb6f-4207-866b-f1dc101a33f0,2025-11-28,False,False
5ff1d032-2a4c-432e-a9ee-823bfa7baf95,53981a93-bd81-45c8-81ca-3fea88faef31,2025-03-08,False,False
096e7d4a-0fc5-4882-8c7e-c4cc00e8b4cb,a983932a-03e8-4639-91f8-3996633894e7,2025-10-06,True,False
81dde07c-1be6-4802-b5cf-8848b98af8dc,dcb7e001-c636-4dc2-b313-d9449e60d85a,2024-10-17,False,False
b3d5bd7e-748f-4ce7-9940-40076f978887,d0d54034-c950-4942-9e71-18ea15b94893,2026-03-12,True,False
f02bcd97-7a66-4b24-bf2f-eb0866e98123,313f3990-d79d-4309-bd2c-6c7105e6105f,2025-09-07,False,False
cb89811c-a036-41f2-b210-3db56a3ead7c,83293f09-74e1-49e8-bc97-c6a91641d2b8,2025-02-22,True,False
77136524-0a9d-4fa6-9aa5-049458f1b4ee,a00438db-dbba-4ef5-ae2b-29879ceef77d,2024-08-18,False,False
c9fc80b3-dfe4-45f7-a631-beda3cbf44d5,b8c860d8-f2ad-4a97-b2e8-6e9a517ef6ac,2024-08-04,True,False
9387242d-8fd0-4807-8d4c-d8d7b1669d2f,f12fdfac-2771-4e10-a94d-c1bdc41b6f34,2025-07-20,True,False
2ac6287f-6c9c-430b-a65b-b8974e054132,0a531d58-9cf2-492d-b83d-10490a4edff8,2025-05-29,False,False
559e347b-5d20-41b6-a1c6-341ae1c4c40f,f80938b9-196a-4220-9668-8f09f38a4626,2026-03-09,False,False
a1527542-08f7-41fb-baea-4ac7f436bd9c,429b6874-0629-46ad-bb41-3c1998c1eaed,2024-08-23,False,False
8a0ea339-eb04-49a4-b2b2-b67c0aa745f7,bd246f56-a71c-4f47-9ee5-49f9cb9dc809,2026-02-09,True,False
791b9fbf-608b-44fc-a6a4-60516812d932,1604d127-b137-4d1a-b058-ca0da82945f7,2025-11-25,True,False
c0f65cb9-a2e2-4602-a782-ef5c62d66b71,cd772899-39ec-4fdb-ab56-362cb0610e12,2024-08-11,True,False
72dcd87c-4cb2-416e-a347-d27beabcdfc6,b7282c5a-82a2-4655-8b87-82c4f9eff9e7,2024-12-19,False,False
7caf1a18-2513-428a-9db4-7f35bb6c95d9,bb442f31-43d6-4ec6-8d2f-29e36b6a351f,2024-04-17,True,False
8f215d87-912d-43f2-893c-30490e502ee8,5e6a0fe5-3d22-4600-a74b-9297be5a2b8d,2025-01-01,False,False
591783d1-4759-4c91-9fe5-1086a382c838,892f5fb7-4ab3-4d18-bbad-1e779e6f15fb,2024-10-14,True,False
ec7a0517-dce9-405f-982c-2b889faa025c,4b44b2c9-a5f7-48b4-abd3-8f7867b8eeac,2025-05-08,False,False
141d040e-9afe-4d37-a0cd-b96db28bee5e,d942369d-8f69-4d8d-9139-2b6ede6d035a,2025-02-05,True,False
280aa5aa-01d1-49fe-9944-ace20e9e69e0,27a1e750-694a-4a99-ab8f-7b9e8acd1dce,2024-12-12,True,False
66d59cdc-7ae7-491e-9c19-4c0ba4826a2e,a0aee9df-e93c-4108-aa6b-614d3fcd5a7c,2026-02-07,True,False
01528d5e-a4f6-4fb9-ba99-6105df5b18b2,98f7e894-e75c-4c17-adc4-64d7dc2a5729,2024-09-03,True,False
294ffc24-96d7-45b5-9e22-cc5e8e1522ad,c1308444-a5c9-455d-9927-cb3e324378c7,2024-06-19,True,False
ca70f3d3-5486-4768-98df-f48311265e9f,a1527542-08f7-41fb-baea-4ac7f436bd9c,2024-07-17,True,False
1d4c523d-1aae-49eb-845d-c3166aa4ea0f,1548ac7d-6699-4485-b376-cf02baf72eba,2024-09-07,True,False
05e03430-e72a-4c39-a476-a6b171d73ff2,17c5fc1c-5792-4650-96a8-8bbe57217b77,2024-12-09,True,False
132e4951-8b51-4809-b246-8f12979f4fe0,f9a37e90-d8da-454a-9005-f7182085cf58,2025-06-16,True,False
3f00d38a-ee41-471c-82a6-7ca9c4a88084,634f9e7f-31bc-4566-9723-95872fab6f0c,2024-10-31,False,False
203da427-cb6d-4a0b-9388-99421067ff64,dfd86646-73c1-4994-8318-3b44a389aac5,2025-05-16,True,False
1f49c9fc-9441-4692-b2b8-b62914df5fbd,965671db-8814-4c9d-a92a-879b9abe4cc7,2025-09-27,True,False
9403c4ec-b8cc-4288-b26a-c6470b558a14,2b1d7656-5e3f-4a2b-a516-de4995393849,2024-10-31,True,False
a1625107-2590-40dc-9ba3-dd5858e028c0,334e0e3b-9ff4-41b2-9dde-fcbc3c24e765,2024-08-05,False,False
c55835d1-ba63-407a-b509-a63815bf8129,7645c687-d1e7-47b6-8a58-1b596131e58e,2024-05-25,False,False
17c5fc1c-5792-4650-96a8-8bbe57217b77,34498acc-1df1-4b42-8c81-7122f957e2ac,2025-06-26,False,False
09df9592-2fa9-4424-960e-4d193ce7df16,6eeb3546-1919-4ac6-af09-1c32b3eca1ae,2024-10-30,True,False
845a7de6-4452-4eea-9e45-b585ab39349f,5b26b28b-d77d-4410-97a1-58e2c6bcec8e,2024-06-19,False,False
5c33a782-e26f-4f78-b3e7-7aa2e56ade6e,4bd9ebab-b147-4899-a924-2841476b96fd,2025-05-19,True,False
